ID;Faixa Horário;Mês do Fato;Ano do Fato;Dia da Semana;CONSUMAÇÃO;QUALIFICACAO_CATEGORIA;UF;GRUPO NATUREZA;Faixa Etária;PROFISSAO;SEXO;Cor;Grau de Instrução;RISP
432084600;15 AS 17:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Estudante;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;14ª RISP - JATAÍ
434269830;0 AS 2:59;Abr;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;14ª RISP - JATAÍ
440289150;0 AS 2:59;Abr;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Estudante;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;14ª RISP - JATAÍ
438402090;18 AS 20:59;Abr;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;14ª RISP - JATAÍ
452968860;15 AS 17:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;00. NÃO-ALFABETIZADO;08ª RISP - RIO VERDE
454431810;6 AS 8:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;14ª RISP - JATAÍ
459018420;18 AS 20:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Funcionário Público;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;14ª RISP - JATAÍ
467624520;21 AS 23:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;14ª RISP - JATAÍ
496837980;9 AS 11:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;65 OU +;Aposentado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;14ª RISP - JATAÍ
510984570;15 AS 17:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;14ª RISP - JATAÍ
501792030;18 AS 20:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Estudante;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;14ª RISP - JATAÍ
430223970;18 AS 20:59;Mar;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;19ª RISP - CALDAS NOVAS
464594850;18 AS 20:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Atendente;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;14ª RISP - JATAÍ
489239160;0 AS 2:59;Set;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Cabeleireiro;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;14ª RISP - JATAÍ
506815350;18 AS 20:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
411190470;9 AS 11:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
522385170;21 AS 23:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;65 OU +;Não Informado;FEMININO;BRANCA;Não Informado;17ª RISP - ÁGUAS LINDAS
519892140;18 AS 20:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Operador de Máquina;FEMININO;PARDA;02. FUNDAMENTAL COMPLETO;14ª RISP - JATAÍ
515613630;6 AS 8:59;Nov;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Empregada Doméstica;FEMININO;PARDA;04. MÉDIO COMPLETO;11ª RISP - FORMOSA
526169640;12 AS 14:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
460476960;12 AS 14:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
424467870;18 AS 20:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
437176380;0 AS 2:59;Abr;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
485996730;9 AS 11:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
506149140;6 AS 8:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Auxiliar de Limpeza;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
399683490;12 AS 14:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
407616750;12 AS 14:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
411252630;21 AS 23:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
416008500;21 AS 23:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
416172300;12 AS 14:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
422400780;21 AS 23:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
454076670;12 AS 14:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
459288420;18 AS 20:59;Mai;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
473459580;12 AS 14:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
476535810;15 AS 17:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
475036710;15 AS 17:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
456275220;9 AS 11:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
499350540;12 AS 14:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Balconista de Padaria;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
506285190;3 AS 5:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
512359650;21 AS 23:59;Nov;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
516172590;21 AS 23:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;13ª RISP - POSSE
516692940;12 AS 14:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;11ª RISP - FORMOSA
493052130;12 AS 14:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;11ª RISP - FORMOSA
521920260;9 AS 11:59;Dez;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;NAO INF;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;13ª RISP - POSSE
521664240;15 AS 17:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;13ª RISP - POSSE
522608160;15 AS 17:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;13ª RISP - POSSE
446886060;15 AS 17:59;Mai;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;13ª RISP - POSSE
523153920;18 AS 20:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;PARDA;Não Informado;11ª RISP - FORMOSA
524697960;15 AS 17:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;13ª RISP - POSSE
515288460;15 AS 17:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;13ª RISP - POSSE
489920640;0 AS 2:59;Set;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
530603130;0 AS 2:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
413526750;18 AS 20:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;05ª RISP - LUZIÂNIA
524114040;18 AS 20:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;17ª RISP - ÁGUAS LINDAS
403979100;12 AS 14:59;Jan;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
427029060;3 AS 5:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
431512530;0 AS 2:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
462940020;12 AS 14:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
511019670;18 AS 20:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
518293710;15 AS 17:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;04ª RISP - CIDADE DE GOIÁS
503310690;18 AS 20:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
470064510;3 AS 5:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Auxiliar de Serviços Gerais;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
421576080;3 AS 5:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
447235890;0 AS 2:59;Mai;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;AUXILIAR DE OPERADOR;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
497078100;6 AS 8:59;Set;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
497086860;9 AS 11:59;Set;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
518903100;6 AS 8:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Recepcionista;FEMININO;PARDA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
461392650;18 AS 20:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
425815590;15 AS 17:59;Mar;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Funcionário Público;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
423577830;21 AS 23:59;Mar;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;07ª RISP - IPORÁ
448987410;18 AS 20:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
450405300;18 AS 20:59;Mai;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Vendedor;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
453568950;21 AS 23:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
454711320;9 AS 11:59;Abr;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
475106580;21 AS 23:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
500218080;21 AS 23:59;Out;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;BRANCA;Não Informado;07ª RISP - IPORÁ
522641610;9 AS 11:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
550009200;0 AS 2:59;Out;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;07ª RISP - IPORÁ
510146070;12 AS 14:59;Nov;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
427069530;15 AS 17:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Auxiliar de Cozinha;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
436067550;21 AS 23:59;Abr;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
422770860;9 AS 11:59;Mar;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Auxiliar de Limpeza;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
465285780;21 AS 23:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Empregada Doméstica;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;07ª RISP - IPORÁ
453737250;12 AS 14:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Atendente;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
400875180;18 AS 20:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;03ª RISP - ANÁPOLIS
401111580;18 AS 20:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
401413980;12 AS 14:59;Jan;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
402565020;12 AS 14:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
404203560;21 AS 23:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;19ª RISP - CALDAS NOVAS
400477920;3 AS 5:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Desempregado;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;03ª RISP - ANÁPOLIS
404360460;9 AS 11:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;03ª RISP - ANÁPOLIS
404364840;0 AS 2:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Do Lar;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
406040190;21 AS 23:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
408588930;0 AS 2:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
409009470;18 AS 20:59;Jan;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Recepcionista;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
409676280;6 AS 8:59;Jan;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;65 OU +;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;18ª RISP - URUAÇU
410291850;12 AS 14:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
411210180;9 AS 11:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
410516580;0 AS 2:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;17ª RISP - ÁGUAS LINDAS
410516580;0 AS 2:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
411075240;6 AS 8:59;Fev;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
411397110;21 AS 23:59;Fev;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Do Lar;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;03ª RISP - ANÁPOLIS
410305200;18 AS 20:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Do Lar;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;03ª RISP - ANÁPOLIS
412337790;18 AS 20:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
413347500;6 AS 8:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
415340970;18 AS 20:59;Fev;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;15ª RISP - GOIANÉSIA
415399860;18 AS 20:59;Fev;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
415405050;12 AS 14:59;Fev;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Autônomo;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;05ª RISP - LUZIÂNIA
401816520;12 AS 14:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
412770000;15 AS 17:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
417346440;18 AS 20:59;Fev;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
417356160;12 AS 14:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;17ª RISP - ÁGUAS LINDAS
417418920;12 AS 14:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
414627060;21 AS 23:59;Fev;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
420531030;18 AS 20:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
421184910;9 AS 11:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
422044380;12 AS 14:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
422480580;15 AS 17:59;Mar;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
423577920;18 AS 20:59;Mar;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
423604290;15 AS 17:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
423760620;21 AS 23:59;Mar;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
424156200;21 AS 23:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
424321560;0 AS 2:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
424597410;0 AS 2:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
424613820;18 AS 20:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;0 A 11;Não Informado;FEMININO;NÃO INFORMADO;00. NÃO-ALFABETIZADO;03ª RISP - ANÁPOLIS
423760860;21 AS 23:59;Mar;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Agente de Negócios;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
424673310;21 AS 23:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
424924320;21 AS 23:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Auxiliar Administrativo;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
425512020;9 AS 11:59;Mar;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Representante Comercial;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
425515140;12 AS 14:59;Mar;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
426400230;18 AS 20:59;Mar;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
426364620;3 AS 5:59;Mar;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;18ª RISP - URUAÇU
426931800;21 AS 23:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
427220730;6 AS 8:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Estudante;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
