ID;Faixa Horário;Mês do Fato;Ano do Fato;Dia da Semana;CONSUMAÇÃO;QUALIFICACAO_CATEGORIA;GRUPO NATUREZA;Faixa Etária;PROFISSAO;SEXO;Cor;Grau de Instrução;RISP
408713340;0 AS 2:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
414627060;21 AS 23:59;Fev;2020;Ter;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
420531030;18 AS 20:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
420975240;15 AS 17:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
421653180;12 AS 14:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
422694510;18 AS 20:59;Mar;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
422870730;15 AS 17:59;Mar;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
423577920;18 AS 20:59;Mar;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
423604290;15 AS 17:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
423760620;21 AS 23:59;Mar;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
424321560;0 AS 2:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
424597410;0 AS 2:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
423760860;21 AS 23:59;Mar;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Agente de Negócios;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
424673310;21 AS 23:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
424439820;18 AS 20:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Servente de Obras;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
425512020;9 AS 11:59;Mar;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Representante Comercial;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
424212270;3 AS 5:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
425546910;18 AS 20:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
425515140;12 AS 14:59;Mar;2020;Quar;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
425939400;12 AS 14:59;Mar;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
426931800;21 AS 23:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
427220730;6 AS 8:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Difamação;18 A 24;Estudante;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
428013900;15 AS 17:59;Mar;2020;Ter;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
428191800;6 AS 8:59;Mar;2020;Quar;CONSUMADO;VÍTIMA;Injúria;65 OU +;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
429410430;21 AS 23:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
429410430;21 AS 23:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
429385380;18 AS 20:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
430072740;18 AS 20:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
431996310;15 AS 17:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Auxiliar de Controle de Qualidade;FEMININO;PARDA;Não Informado;03ª RISP - ANÁPOLIS
432739020;21 AS 23:59;Abr;2020;Quar;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
427381770;3 AS 5:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Diarista;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
434163000;18 AS 20:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Manicure e Pedicure;FEMININO;BRANCA;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
434551290;15 AS 17:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
435801870;9 AS 11:59;Abr;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
435935010;15 AS 17:59;Abr;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
437266830;15 AS 17:59;Abr;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Cozinheiro;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
415381080;21 AS 23:59;Fev;2020;Qui;CONSUMADO;VÍTIMA;Injúria;25 A 29;Analista de Relações Trabalhistas;FEMININO;BRANCA;06. SUPERIOR COMPLETO;03ª RISP - ANÁPOLIS
440262210;6 AS 8:59;Abr;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Funcionário Público;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
441027750;9 AS 11:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Autônomo;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;05ª RISP - LUZIÂNIA
443749020;21 AS 23:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Costureiro;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
438494010;0 AS 2:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
444464070;15 AS 17:59;Mai;2020;Ter;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
445653540;0 AS 2:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
445653540;0 AS 2:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
446421510;9 AS 11:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Governanta;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
446524470;0 AS 2:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;EMPREGADO DOMÉSTICO DIARISTA;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
449583690;18 AS 20:59;Mai;2020;Ter;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;PARDA;Não Informado;03ª RISP - ANÁPOLIS
457289700;21 AS 23:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
429436920;18 AS 20:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
461053740;0 AS 2:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
461955210;18 AS 20:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Vendedor;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;17ª RISP - ÁGUAS LINDAS
462218940;12 AS 14:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
462138090;15 AS 17:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
464166420;15 AS 17:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
469735740;9 AS 11:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
471858210;12 AS 14:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
443743770;21 AS 23:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
475598340;12 AS 14:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
475900680;18 AS 20:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;03ª RISP - ANÁPOLIS
476634180;12 AS 14:59;Ago;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
477353700;21 AS 23:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
441787020;0 AS 2:59;Abr;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
427427580;21 AS 23:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Difamação;30 A 34;Não Informado;FEMININO;BRANCA;Não Informado;03ª RISP - ANÁPOLIS
479952540;18 AS 20:59;Ago;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;03ª RISP - ANÁPOLIS
480648030;21 AS 23:59;Ago;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Vendedor;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;03ª RISP - ANÁPOLIS
480791520;6 AS 8:59;Ago;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Auxiliar de Departamento Pessoal;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
458774040;18 AS 20:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
480825390;9 AS 11:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;19ª RISP - CALDAS NOVAS
480438960;6 AS 8:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
482144970;21 AS 23:59;Ago;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Advogado;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
482577300;0 AS 2:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Assistente Administrativo;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;03ª RISP - ANÁPOLIS
427427850;18 AS 20:59;Mar;2020;Ter;CONSUMADO;VÍTIMA;Injúria;30 A 34;Cabeleireiro;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
485963250;6 AS 8:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Cuidador de Idosos;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
486257880;0 AS 2:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;10ª RISP - CERES
486718110;18 AS 20:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;Pizzaiolo;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
487406550;18 AS 20:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
488895390;0 AS 2:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;12 A 17;Estudante;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;03ª RISP - ANÁPOLIS
466763010;12 AS 14:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Difamação;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
489266910;9 AS 11:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
492732960;9 AS 11:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
492910710;21 AS 23:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
494101050;6 AS 8:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;25 A 29;Agente Administrativo;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
497551050;0 AS 2:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;03ª RISP - ANÁPOLIS
497598510;18 AS 20:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
498704070;15 AS 17:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;FISIOTERAPEUTA;FEMININO;BRANCA;06. SUPERIOR COMPLETO;16ª RISP - TRINDADE
499223700;6 AS 8:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
499385610;9 AS 11:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
499393050;6 AS 8:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
499542420;9 AS 11:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
493831140;12 AS 14:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;17ª RISP - ÁGUAS LINDAS
501391830;18 AS 20:59;Out;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Cabeleireiro;FEMININO;PARDA;05. SUPERIOR INCOMPLETO;03ª RISP - ANÁPOLIS
503340690;9 AS 11:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Merendeira;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
503383830;21 AS 23:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;03ª RISP - ANÁPOLIS
503953290;9 AS 11:59;Out;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
504397290;18 AS 20:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;03ª RISP - ANÁPOLIS
504541140;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;AUXILIAR DE COZINHA;FEMININO;PARDA;Não Informado;03ª RISP - ANÁPOLIS
504573660;0 AS 2:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;03ª RISP - ANÁPOLIS
506069490;0 AS 2:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
506704560;9 AS 11:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;30 A 34;Advogado;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;05ª RISP - LUZIÂNIA
508492560;18 AS 20:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
508577700;0 AS 2:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
506098770;0 AS 2:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Representante Comercial;FEMININO;BRANCA;06. SUPERIOR COMPLETO;03ª RISP - ANÁPOLIS
509417880;9 AS 11:59;Nov;2020;Ter;CONSUMADO;VÍTIMA;Injúria;65 OU +;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
509246520;0 AS 2:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
510357930;0 AS 2:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
509926170;21 AS 23:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
511601610;18 AS 20:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Vendedor;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
512003010;0 AS 2:59;Nov;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
512036220;0 AS 2:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
507791160;6 AS 8:59;Out;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;05ª RISP - LUZIÂNIA
485584170;6 AS 8:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Estudante;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
513538530;21 AS 23:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
514216500;18 AS 20:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
514471800;0 AS 2:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
514522770;9 AS 11:59;Nov;2020;Ter;CONSUMADO;VÍTIMA;Calúnia;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
514600200;21 AS 23:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Esteticista;FEMININO;PARDA;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
515090790;0 AS 2:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
508504290;21 AS 23:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;03ª RISP - ANÁPOLIS
516593520;9 AS 11:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADA;02. FUNDAMENTAL COMPLETO;03ª RISP - ANÁPOLIS
517047210;0 AS 2:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;03ª RISP - ANÁPOLIS
517072440;0 AS 2:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
517061430;0 AS 2:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;03ª RISP - ANÁPOLIS
517309410;18 AS 20:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;11ª RISP - FORMOSA
518239230;21 AS 23:59;Nov;2020;Qui;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;17ª RISP - ÁGUAS LINDAS
518654040;15 AS 17:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;Difamação;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;03ª RISP - ANÁPOLIS
519792780;15 AS 17:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;Difamação;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;15ª RISP - GOIANÉSIA
520116300;0 AS 2:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;03ª RISP - ANÁPOLIS
507749790;21 AS 23:59;Out;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Funcionário Público;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
522801090;18 AS 20:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Cuidador de Crianças;FEMININO;BRANCA;02. FUNDAMENTAL COMPLETO;11ª RISP - FORMOSA
523038240;12 AS 14:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;BRANCA;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
523868520;0 AS 2:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;03ª RISP - ANÁPOLIS
523996500;15 AS 17:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;01. FUNDAMENTAL INCOMPLETO;03ª RISP - ANÁPOLIS
525364740;18 AS 20:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;Injúria;12 A 17;Atendente;FEMININO;PARDA;03. MÉDIO INCOMPLETO;03ª RISP - ANÁPOLIS
426928140;21 AS 23:59;Mar;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;ASSISTENTE ADMINISTRATIVO;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
527335260;21 AS 23:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NEGRA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
527739120;12 AS 14:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
528172590;0 AS 2:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;03ª RISP - ANÁPOLIS
528188910;0 AS 2:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;03ª RISP - ANÁPOLIS
