ID;Faixa Horário;Mês do Fato;Ano do Fato;Dia da Semana;CONSUMAÇÃO;QUALIFICACAO_CATEGORIA;UF;GRUPO NATUREZA;NATUREZA;Faixa Etária;PROFISSAO;SEXO;Cor;Grau de Instrução;RISP
523954740;12 AS 14:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;16ª RISP - TRINDADE
454080300;18 AS 20:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;14ª RISP - JATAÍ
438916350;9 AS 11:59;Abr;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;15ª RISP - GOIANÉSIA
439472730;21 AS 23:59;Abr;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
438019710;18 AS 20:59;Abr;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;10ª RISP - CERES
450955350;18 AS 20:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Auxiliar de Serviços Gerais;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
468747600;12 AS 14:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;10ª RISP - CERES
473614680;3 AS 5:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
513928590;21 AS 23:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;05ª RISP - LUZIÂNIA
496861560;21 AS 23:59;Set;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Técnico em Enfermagem;FEMININO;PARDA;04. MÉDIO COMPLETO;09ª RISP - CATALÃO
453591630;21 AS 23:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Autônomo;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
422998530;21 AS 23:59;Mar;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;OPERADORA DE CAIXA;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;14ª RISP - JATAÍ
431409180;15 AS 17:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
452968860;15 AS 17:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;00. NÃO-ALFABETIZADO;08ª RISP - RIO VERDE
467624520;21 AS 23:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;14ª RISP - JATAÍ
467721540;12 AS 14:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;65 OU +;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
477187500;18 AS 20:59;Ago;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;14ª RISP - JATAÍ
495910200;21 AS 23:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Do Lar;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;14ª RISP - JATAÍ
521816730;0 AS 2:59;Dez;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
514919670;21 AS 23:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Desempregado;FEMININO;NEGRA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
525347400;9 AS 11:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;11ª RISP - FORMOSA
525511920;0 AS 2:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;NAO INF;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;13ª RISP - POSSE
410184540;12 AS 14:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Corretor de Imóveis;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;05ª RISP - LUZIÂNIA
475639590;15 AS 17:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
504525210;9 AS 11:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Do Lar;FEMININO;PARDA;99. NÃO INFORMADO;05ª RISP - LUZIÂNIA
453854520;18 AS 20:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
482805810;15 AS 17:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
485996730;9 AS 11:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
401715450;21 AS 23:59;Jan;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;18ª RISP - URUAÇU
403779600;0 AS 2:59;Jan;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Do Lar;FEMININO;PARDA;Não Informado;13ª RISP - POSSE
411252630;21 AS 23:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
416008500;21 AS 23:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
413452890;12 AS 14:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
424119480;18 AS 20:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
462324930;18 AS 20:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
466826880;18 AS 20:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Agricultor;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;18ª RISP - URUAÇU
475932000;3 AS 5:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
476535810;15 AS 17:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
472434360;15 AS 17:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
483278010;3 AS 5:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
484731180;0 AS 2:59;Ago;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;13ª RISP - POSSE
499089540;18 AS 20:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NEGRA;Não Informado;13ª RISP - POSSE
503734080;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;13ª RISP - POSSE
507790260;6 AS 8:59;Out;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;DO LAR;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;13ª RISP - POSSE
509992500;18 AS 20:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;13ª RISP - POSSE
510130170;9 AS 11:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;03. MÉDIO INCOMPLETO;13ª RISP - POSSE
516692940;12 AS 14:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;11ª RISP - FORMOSA
521336640;15 AS 17:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;13ª RISP - POSSE
521424780;3 AS 5:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Do Lar;FEMININO;PARDA;03. MÉDIO INCOMPLETO;13ª RISP - POSSE
446886060;15 AS 17:59;Mai;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;13ª RISP - POSSE
523153920;18 AS 20:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;PARDA;Não Informado;11ª RISP - FORMOSA
514048080;15 AS 17:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;13ª RISP - POSSE
525278160;21 AS 23:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NEGRA;Não Informado;13ª RISP - POSSE
489920640;0 AS 2:59;Set;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
487459380;12 AS 14:59;Set;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
436083450;0 AS 2:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Atendente;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
455081610;12 AS 14:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
524114040;18 AS 20:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;17ª RISP - ÁGUAS LINDAS
516319350;6 AS 8:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Designer de Sobrancelha;FEMININO;PARDA;04. MÉDIO COMPLETO;17ª RISP - ÁGUAS LINDAS
403979100;12 AS 14:59;Jan;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
462940020;12 AS 14:59;Jun;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
483673290;6 AS 8:59;Ago;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;12ª RISP - PORANGATU
528162570;12 AS 14:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;12ª RISP - PORANGATU
470064510;3 AS 5:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Auxiliar de Serviços Gerais;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
421576080;3 AS 5:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
448509570;6 AS 8:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
517115700;12 AS 14:59;Nov;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;06ª RISP - ITUMBIARA
461392650;18 AS 20:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
423577830;21 AS 23:59;Mar;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;07ª RISP - IPORÁ
479094810;12 AS 14:59;Ago;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
500218080;21 AS 23:59;Out;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;BRANCA;Não Informado;07ª RISP - IPORÁ
515927340;12 AS 14:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;BRANCA;Não Informado;07ª RISP - IPORÁ
550009200;0 AS 2:59;Out;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 1°, Inc. I do CPB Lesão corporal de natureza grave se resulta incapacidade para as ocupações habituais, por mais de trinta dias;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;07ª RISP - IPORÁ
480933570;0 AS 2:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;17ª RISP - ÁGUAS LINDAS
520386630;9 AS 11:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;03ª RISP - ANÁPOLIS
461355270;21 AS 23:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;17ª RISP - ÁGUAS LINDAS
511286160;15 AS 17:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;PARDA;Não Informado;19ª RISP - CALDAS NOVAS
402565020;12 AS 14:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
402679410;12 AS 14:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Empresário;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;03ª RISP - ANÁPOLIS
403838250;6 AS 8:59;Jan;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;03ª RISP - ANÁPOLIS
404340390;0 AS 2:59;Jan;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
404364840;0 AS 2:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Do Lar;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
403274430;15 AS 17:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
405000960;12 AS 14:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Auxiliar de Serviços Gerais;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;03ª RISP - ANÁPOLIS
407409510;9 AS 11:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;19ª RISP - CALDAS NOVAS
407995680;15 AS 17:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Autônomo;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
408588930;0 AS 2:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
408226050;9 AS 11:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
408656310;12 AS 14:59;Jan;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
408430890;18 AS 20:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Gerente Comercial;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
410408100;0 AS 2:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
410408100;0 AS 2:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
410516580;0 AS 2:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 1°, Inc. II do CPB Lesão corporal de natureza grave se resulta perigo de vida;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;17ª RISP - ÁGUAS LINDAS
410516580;0 AS 2:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 1°, Inc. II do CPB Lesão corporal de natureza grave se resulta perigo de vida;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
408713340;0 AS 2:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 1°, Inc. I do CPB Lesão corporal de natureza grave se resulta incapacidade para as ocupações habituais, por mais de trinta dias;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
417245730;6 AS 8:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Professor;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
417418920;12 AS 14:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
414627060;21 AS 23:59;Fev;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
418339860;18 AS 20:59;Fev;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Do Lar;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;03ª RISP - ANÁPOLIS
418334520;0 AS 2:59;Fev;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;BRANCA;Não Informado;03ª RISP - ANÁPOLIS
